epoch,step,global_step,loss,positive_cosine,negative_cosine,learning_rate
1,331,331,2.4770741219981574e-05,1.0,0.11335580796003342,1.7285531370038412e-05
1,332,332,1.3671282431459986e-05,1.0,0.13419823348522186,1.724711907810499e-05
1,333,333,1.3740223948843777e-05,1.0,0.11824453622102737,1.7208706786171577e-05
1,334,334,1.088510725821834e-05,1.0,0.11466322839260101,1.7170294494238155e-05
1,335,335,6.971840775804594e-06,1.0,0.12163235247135162,1.7131882202304738e-05
1,336,336,7.3797291406663135e-06,1.0,0.11739053577184677,1.7093469910371317e-05
1,337,337,7.664732038392685e-06,1.0,0.12079708278179169,1.7055057618437902e-05
1,338,338,9.15853615879314e-06,1.0,0.12156996130943298,1.701664532650448e-05
1,339,339,5.854262326465687e-06,1.0,0.11302714794874191,1.6978233034571063e-05
1,340,340,9.801103260542732e-06,1.0,0.11801963299512863,1.6939820742637646e-05
1,341,341,8.06146090326365e-06,1.0,0.12581200897693634,1.6901408450704228e-05
1,342,342,8.567983059037942e-06,1.0,0.11445948481559753,1.6862996158770807e-05
1,343,343,0.0009750474127940834,1.0,0.11906657367944717,1.682458386683739e-05
1,344,344,1.1786303730332293e-05,1.0,0.11491341888904572,1.678617157490397e-05
1,345,345,6.090822353144176e-06,1.0,0.11513618379831314,1.674775928297055e-05
1,346,346,1.6271695130853914e-05,1.0,0.12937022745609283,1.6709346991037132e-05
1,347,347,1.4134267075860407e-05,1.0,0.11607012152671814,1.667093469910371e-05
1,348,348,8.115487617033068e-06,1.0,0.11773789674043655,1.6632522407170297e-05
1,349,349,8.657465514261276e-06,1.0,0.11501054465770721,1.6594110115236876e-05
1,350,350,1.0194162314292043e-05,1.0,0.13131174445152283,1.6555697823303458e-05
1,351,351,1.0091682270285673e-05,1.0,0.11699695140123367,1.6517285531370037e-05
1,352,352,9.925950507749803e-06,1.0,0.13799050450325012,1.6478873239436623e-05
1,353,353,5.036575203121174e-06,1.0,0.11469534039497375,1.64404609475032e-05
1,354,354,1.055903976521222e-05,1.0,0.10882298648357391,1.6402048655569784e-05
1,355,355,6.8320978243718855e-06,1.0,0.1127404049038887,1.6363636363636363e-05
1,356,356,1.1726880075002555e-05,1.0,0.12043464928865433,1.6325224071702948e-05
1,357,357,8.083819921012037e-06,1.0,0.12247306108474731,1.6286811779769527e-05
1,358,358,0.051544349640607834,1.0,0.13505485653877258,1.6248399487836106e-05
1,359,359,1.3515178579837084e-05,0.9999999403953552,0.1363256275653839,1.6209987195902688e-05
1,360,360,6.889888936711941e-06,1.0,0.1228933110833168,1.617157490396927e-05
1,361,361,6.735261649737367e-06,1.0,0.11427444964647293,1.6133162612035853e-05
1,362,362,7.269865818670951e-06,1.0,0.12328515201807022,1.609475032010243e-05
1,363,363,6.82468225932098e-06,1.0,0.11414652317762375,1.6056338028169014e-05
1,364,364,1.5230392818921246e-05,1.0,0.12805496156215668,1.6017925736235596e-05
1,365,365,7.450527846231125e-06,1.0,0.12284214049577713,1.5979513444302178e-05
1,366,366,7.1096742431109305e-06,1.0,0.115578293800354,1.5941101152368757e-05
1,367,367,1.617970337974839e-05,1.0,0.1196974664926529,1.590268886043534e-05
1,368,368,7.165551323851105e-06,1.0,0.10876437276601791,1.586427656850192e-05
1,369,369,2.729417428781744e-05,0.9999999403953552,0.12488987296819687,1.5825864276568504e-05
1,370,370,1.1367539627826773e-05,1.0,0.1164112314581871,1.5787451984635083e-05
1,371,371,6.787429356336361e-06,1.0,0.1175832748413086,1.574903969270166e-05
1,372,372,7.243772870424436e-06,1.0,0.11705662310123444,1.5710627400768247e-05
1,373,373,7.256821390910773e-06,1.0,0.11448567360639572,1.5672215108834826e-05
1,374,374,6.118762030382641e-06,1.0,0.1174144595861435,1.563380281690141e-05
1,375,375,8.709599569556303e-06,1.0,0.11614853888750076,1.559539052496799e-05
1,376,376,0.00014578228001482785,1.0,0.10817457735538483,1.5556978233034573e-05
1,377,377,1.245501607627375e-05,0.9999999403953552,0.11261080950498581,1.5518565941101152e-05
1,378,378,1.2616990716196597e-05,1.0,0.11350685358047485,1.5480153649167734e-05
1,379,379,6.0088586906204e-06,1.0,0.10910797864198685,1.5441741357234316e-05
1,380,380,5.20606999998563e-06,1.0,0.10414468497037888,1.54033290653009e-05
1,381,381,1.9320212231832556e-05,1.0,0.11639676243066788,1.5364916773367477e-05
1,382,382,0.000471583305625245,1.0,0.10805045813322067,1.532650448143406e-05
1,383,383,4.773942237079609e-06,0.9999999403953552,0.10558176785707474,1.5288092189500642e-05
1,384,384,2.3023208996164612e-05,1.0,0.11125987023115158,1.5249679897567222e-05
1,385,385,2.2626823920290917e-05,1.0,0.1114659458398819,1.5211267605633803e-05
1,386,386,4.8782476369524375e-06,1.0,0.10686144977807999,1.5172855313700384e-05
1,387,387,9.901583325699903e-06,1.0,0.10059265792369843,1.5134443021766968e-05
1,388,388,7.645952791790478e-06,1.0,0.09708889573812485,1.5096030729833548e-05
1,389,389,6.183946425153408e-06,1.0,0.11243356019258499,1.5057618437900129e-05
1,390,390,5.543195584323257e-06,1.0,0.09722770005464554,1.501920614596671e-05
1,391,391,0.00013811200915370136,1.0,0.11468350887298584,1.498079385403329e-05
1,392,392,8.096806595858652e-06,0.9999999403953552,0.11323590576648712,1.4942381562099872e-05
1,393,393,5.653098924085498e-06,1.0,0.10109981894493103,1.4903969270166453e-05
1,394,394,7.74472027842421e-06,1.0,0.1052377000451088,1.4865556978233035e-05
1,395,395,3.848213509627385e-06,1.0,0.09814905375242233,1.4827144686299615e-05
1,396,396,1.205278022098355e-05,1.0,0.10895901173353195,1.4788732394366198e-05
1,397,397,5.6232770475617144e-06,1.0,0.09482087194919586,1.4750320102432778e-05
1,398,398,5.742507710237987e-06,1.0,0.09922247380018234,1.471190781049936e-05
1,399,399,7.2679163167777006e-06,1.0,0.09711343050003052,1.4673495518565941e-05
1,400,400,1.3152570318197832e-05,1.0,0.09860783815383911,1.4635083226632523e-05
1,401,401,5.045878424425609e-06,0.9999999403953552,0.09596934169530869,1.4596670934699104e-05
1,402,402,4.891278422292089e-06,1.0,0.0919395163655281,1.4558258642765686e-05
1,403,403,5.796497134724632e-06,1.0,0.09514062106609344,1.4519846350832267e-05
1,404,404,7.754103535262402e-06,1.0,0.10768656432628632,1.4481434058898847e-05
1,405,405,4.552287919068476e-06,1.0,0.09962555021047592,1.4443021766965428e-05
1,406,406,7.249249392771162e-06,0.9999999403953552,0.09247072786092758,1.440460947503201e-05
1,407,407,2.5566707336110994e-05,0.9999999403953552,0.08817519247531891,1.436619718309859e-05
1,408,408,1.1136286047985777e-05,1.0,0.0978814885020256,1.4327784891165173e-05
1,409,409,6.7110613599652424e-06,1.0,0.09945595264434814,1.4289372599231755e-05
1,410,410,6.921501608303515e-06,1.0,0.0962938591837883,1.4250960307298336e-05
1,411,411,5.075684384792112e-06,1.0,0.09336137026548386,1.4212548015364918e-05
1,412,412,4.321318556321785e-06,1.0,0.08813660591840744,1.4174135723431499e-05
1,413,413,7.4243444032617845e-06,1.0,0.09367897361516953,1.413572343149808e-05
1,414,414,3.0267920010373928e-06,0.9999999403953552,0.08613783121109009,1.4097311139564661e-05
1,415,415,5.3271314754965715e-06,1.0,0.09661978483200073,1.4058898847631244e-05
1,416,416,6.427888365578838e-06,1.0,0.08926152437925339,1.4020486555697824e-05
1,417,417,3.471963509582565e-06,1.0,0.09680221229791641,1.3982074263764405e-05
1,418,418,1.1861072380270343e-05,1.0,0.09929316490888596,1.3943661971830985e-05
1,419,419,5.032577246311121e-05,1.0,0.0931050255894661,1.3905249679897568e-05
1,420,420,4.8894221436057705e-06,1.0,0.09473799914121628,1.3866837387964148e-05
1,421,421,4.075448941875948e-06,1.0,0.09751176089048386,1.382842509603073e-05
1,422,422,1.1832233212771825e-05,1.0,0.09370107203722,1.3790012804097311e-05
1,423,423,5.18741262567346e-06,1.0,0.08063873648643494,1.3751600512163893e-05
1,424,424,1.2475436960812658e-05,1.0,0.08893250674009323,1.3713188220230474e-05
1,425,425,3.864977315970464e-06,1.0,0.07970252633094788,1.3674775928297056e-05
1,426,426,8.621911547379568e-06,1.0,0.09086912870407104,1.3636363636363637e-05
1,427,427,4.075455763086211e-06,1.0,0.09412211179733276,1.3597951344430219e-05
1,428,428,3.7619298382196575e-05,1.0,0.09224119782447815,1.35595390524968e-05
1,429,429,5.461236014525639e-06,1.0,0.09802637249231339,1.3521126760563382e-05
1,430,430,1.2009234524157364e-05,1.0,0.09024759382009506,1.3482714468629962e-05
1,431,431,3.457058028288884e-06,1.0,0.07892169058322906,1.3444302176696543e-05
1,432,432,4.116428499401081e-06,1.0,0.09405183047056198,1.3405889884763123e-05
1,433,433,1.1268543858022895e-05,1.0,0.08833860605955124,1.3367477592829706e-05
1,434,434,5.284271537675522e-06,1.0,0.08690018951892853,1.3329065300896286e-05
1,435,435,9.041090379469097e-06,1.0,0.08497694134712219,1.3290653008962868e-05
1,436,436,6.699831374135101e-06,1.0,0.09315522015094757,1.3252240717029449e-05
1,437,437,4.440516477188794e-06,1.0,0.08455196022987366,1.3213828425096031e-05
1,438,438,4.909906692773802e-06,1.0,0.09481906145811081,1.3175416133162612e-05
1,439,439,9.473270438320469e-06,1.0,0.08615455031394958,1.3137003841229194e-05
1,440,440,3.1161982860794524e-06,1.0,0.08727040886878967,1.3098591549295775e-05
1,441,441,3.5148013921570964e-06,1.0,0.08011394739151001,1.3060179257362357e-05
1,442,442,4.098601857549511e-05,0.9999999403953552,0.07957412302494049,1.3021766965428939e-05
1,443,443,8.802617230685428e-06,1.0,0.09103788435459137,1.298335467349552e-05
1,444,444,2.792099621728994e-06,1.0,0.07855048775672913,1.29449423815621e-05
1,445,445,1.408620119036641e-05,1.0,0.08679285645484924,1.290653008962868e-05
1,446,446,5.563680133491289e-06,1.0,0.09168678522109985,1.2868117797695263e-05
1,447,447,3.878011739288922e-06,1.0,0.08318205922842026,1.2829705505761844e-05
1,448,448,4.291517598176142e-06,1.0,0.08220373094081879,1.2791293213828426e-05
1,449,449,3.835173629340716e-06,1.0,0.08660618215799332,1.2752880921895006e-05
1,450,450,3.211192051821854e-06,1.0,0.08038633316755295,1.2714468629961589e-05
1,451,451,2.423297701170668e-06,1.0,0.08269968628883362,1.267605633802817e-05
1,452,452,3.6582243865268538e-06,1.0,0.08637377619743347,1.2637644046094751e-05
1,453,453,2.7309539291309193e-05,1.0,0.07576189935207367,1.2599231754161332e-05
1,454,454,4.494543645705562e-06,1.0,0.08971019834280014,1.2560819462227914e-05
1,455,455,4.0456461647409014e-06,1.0,0.07877974957227707,1.2522407170294495e-05
1,456,456,3.4961710753123043e-06,1.0,0.08195652067661285,1.2483994878361077e-05
1,457,457,4.073589025210822e-06,1.0,0.08655165135860443,1.2445582586427656e-05
1,458,458,3.2205052775680088e-06,1.0,0.0833687037229538,1.2407170294494238e-05
1,459,459,5.500315182871418e-06,1.0,0.07980891317129135,1.2368758002560819e-05
1,460,460,3.783020702030626e-06,1.0,0.08623790740966797,1.2330345710627401e-05
1,461,461,7.364646535279462e-06,1.0,0.07569871842861176,1.2291933418693982e-05
1,462,462,5.701484042219818e-06,1.0,0.08195889741182327,1.2253521126760564e-05
1,463,463,2.1830169316672254e-06,1.0,0.07202254235744476,1.2215108834827144e-05
1,464,464,1.062369210558245e-05,1.0,0.07589132338762283,1.2176696542893727e-05
1,465,465,6.00316980126081e-06,1.0,0.08195115625858307,1.2138284250960307e-05
1,466,466,2.760433289950015e-06,1.0,0.08319883793592453,1.209987195902689e-05
1,467,467,2.3804557258699788e-06,1.0,0.07051174342632294,1.206145966709347e-05
1,468,468,5.641862571792444e-06,1.0,0.07875692844390869,1.2023047375160052e-05
1,469,469,3.207466761523392e-06,1.0,0.0762873962521553,1.1984635083226633e-05
1,470,470,0.00014837313210591674,1.0,0.07951650023460388,1.1946222791293213e-05
1,471,471,8.370512659894302e-06,1.0,0.08037649840116501,1.1907810499359794e-05
1,472,472,4.174158675596118e-06,1.0,0.07839164137840271,1.1869398207426376e-05
1,473,473,0.0005030607571825385,1.0,0.08297847211360931,1.1830985915492957e-05
1,474,474,3.46264232575777e-06,1.0,0.07866464555263519,1.1792573623559539e-05
1,475,475,4.6826398829580285e-06,1.0,0.07802321761846542,1.175416133162612e-05
1,476,476,6.513516837003408e-06,1.0,0.07620987296104431,1.1715749039692702e-05
1,477,477,0.00017105453298427165,1.0,0.08011563867330551,1.1677336747759284e-05
1,478,478,2.4102591851260513e-06,1.0,0.07840048521757126,1.1638924455825865e-05
1,479,479,5.9491735555639025e-06,1.0,0.07910852879285812,1.1600512163892447e-05
1,480,480,2.2587686544284225e-05,1.0,0.07377181202173233,1.1562099871959028e-05
1,481,481,3.420969005674124e-05,1.0,0.0712292268872261,1.152368758002561e-05
1,482,482,4.367863766674418e-06,1.0,0.07839392125606537,1.148527528809219e-05
1,483,483,3.2335385640180903e-06,1.0,0.07279787957668304,1.1446862996158773e-05
1,484,484,2.473588210705202e-06,1.0,0.07905714958906174,1.1408450704225351e-05
1,485,485,2.492214434823836e-06,1.0,0.06992965191602707,1.1370038412291934e-05
1,486,486,3.2838240713317646e-06,0.9999999403953552,0.07784858345985413,1.1331626120358514e-05
1,487,487,3.1199037948681507e-06,1.0,0.07026439905166626,1.1293213828425097e-05
1,488,488,2.749257191680954e-06,1.0,0.07694372534751892,1.1254801536491677e-05
1,489,489,0.00013122674135956913,1.0,0.07945016771554947,1.121638924455826e-05
1,490,490,1.9799892925220774e-06,1.0,0.0715370774269104,1.117797695262484e-05
1,491,491,3.5855787245964166e-06,1.0,0.0778137743473053,1.1139564660691422e-05
1,492,492,2.371143636992201e-06,1.0,0.07585304975509644,1.1101152368758003e-05
1,493,493,6.517219389934326e-06,1.0,0.0700770765542984,1.1062740076824585e-05
1,494,494,4.624925168172922e-06,1.0,0.07762628048658371,1.1024327784891166e-05
1,495,495,2.4717251108086202e-06,1.0,0.07307017594575882,1.0985915492957748e-05
1,496,496,6.018131898599677e-06,1.0,0.07792653143405914,1.0947503201024328e-05
1,497,497,2.6691650418797508e-06,1.0,0.07344665378332138,1.0909090909090909e-05
1,498,498,2.5629933588788845e-06,1.0,0.07165409624576569,1.087067861715749e-05
1,499,499,3.2056018426374067e-06,1.0,0.07889965921640396,1.0832266325224072e-05
1,500,500,4.092208655492868e-06,1.0,0.07673755288124084,1.0793854033290652e-05
1,501,501,1.2279423572181258e-05,1.0,0.07749322056770325,1.0755441741357235e-05
1,502,502,3.1236454560712446e-06,1.0,0.07313280552625656,1.0717029449423815e-05
1,503,503,2.911307774411398e-06,1.0,0.07281732559204102,1.0678617157490397e-05
1,504,504,2.9578725389001193e-06,1.0,0.07740405201911926,1.0640204865556978e-05
1,505,505,0.00011447120050434023,1.0,0.0684356838464737,1.060179257362356e-05
1,506,506,3.304311121610226e-06,1.0,0.07097385078668594,1.056338028169014e-05
1,507,507,1.9520498426572885e-06,1.0,0.0698334351181984,1.0524967989756723e-05
1,508,508,2.8628801373997703e-06,1.0,0.08343733847141266,1.0486555697823304e-05
1,509,509,2.903856511693448e-06,0.9999999403953552,0.07715574651956558,1.0448143405889886e-05
1,510,510,2.8759131964761764e-06,1.0,0.06831096857786179,1.0409731113956466e-05
1,511,511,6.854180355730932e-06,1.0,0.06939045339822769,1.0371318822023047e-05
1,512,512,2.419571956124855e-06,1.0,0.072777159512043,1.033290653008963e-05
1,513,513,5.161346507520648e-06,1.0,0.07971175014972687,1.029449423815621e-05
1,514,514,6.00126659264788e-05,1.0,0.07037871330976486,1.0256081946222792e-05
1,515,515,3.5855782698490657e-06,1.0,0.07800641655921936,1.0217669654289373e-05
1,516,516,2.4288840450026328e-06,1.0,0.06756588816642761,1.0179257362355955e-05
1,517,517,3.5911539271182846e-06,1.0,0.07506228238344193,1.0140845070422535e-05
1,518,518,8.58631119626807e-06,1.0,0.07198186963796616,1.0102432778489118e-05
1,519,519,1.2377809071040247e-05,1.0,0.07206251472234726,1.0064020486555698e-05
1,520,520,2.5443678168812767e-06,1.0,0.07763911038637161,1.002560819462228e-05
1,521,521,9.154528379440308e-05,1.0,0.06894660741090775,9.987195902688861e-06
1,522,522,3.1236427275871392e-06,1.0,0.06668906658887863,9.948783610755443e-06
1,523,523,2.7380824576539453e-06,1.0,0.08412698656320572,9.910371318822022e-06
1,524,524,3.6172446016280446e-06,1.0,0.07374361902475357,9.871959026888604e-06
1,525,525,2.384181243542116e-06,1.0,0.07110279053449631,9.833546734955185e-06
1,526,526,2.223994897576631e-06,1.0,0.07568497210741043,9.795134443021767e-06
1,527,527,3.1925635539664654e-06,1.0,0.0745883658528328,9.756722151088348e-06
1,528,528,2.2910501229489455e-06,1.0,0.07375068217515945,9.71830985915493e-06
1,529,529,2.6132868242711993e-06,1.0,0.07653511315584183,9.67989756722151e-06
1,530,530,2.296637376275612e-06,1.0,0.07365413755178452,9.641485275288093e-06
1,531,531,3.6377282413013745e-06,1.0,0.07320535182952881,9.603072983354673e-06
1,532,532,3.542721742633148e-06,1.0,0.06461061537265778,9.564660691421256e-06
1,533,533,2.779057922452921e-06,1.0,0.06763705611228943,9.526248399487836e-06
1,534,534,2.0079291971342172e-06,1.0,0.06672810763120651,9.487836107554418e-06
1,535,535,2.495940634617e-06,1.0,0.07842622697353363,9.449423815620999e-06
1,536,536,3.2540187930862885e-06,1.0,0.06941758096218109,9.411011523687581e-06
1,537,537,1.6596150089753792e-06,1.0,0.06650461256504059,9.37259923175416e-06
1,538,538,2.4400590064033167e-06,1.0,0.06884495168924332,9.334186939820742e-06
1,539,539,2.661708776940941e-06,1.0,0.06861759722232819,9.295774647887323e-06
1,540,540,2.1774285414721817e-06,1.0,0.06951455026865005,9.257362355953905e-06
1,541,541,4.6304944589792285e-06,1.0,0.07402869313955307,9.218950064020486e-06
1,542,542,2.743669710980612e-06,1.0,0.07754003256559372,9.180537772087068e-06
1,543,543,3.1832437343837228e-06,1.0,0.07281127572059631,9.142125480153649e-06
1,544,544,2.022829903580714e-06,1.0,0.06496360898017883,9.103713188220231e-06
1,545,545,3.179498162353411e-05,0.9999999403953552,0.06967435777187347,9.065300896286813e-06
1,546,546,2.8330698569334345e-06,1.0,0.06775376200675964,9.026888604353394e-06
1,547,547,3.6675328374258243e-06,1.0000001192092896,0.0771261677145958,8.988476312419976e-06
1,548,548,6.6345637605991215e-06,1.0,0.07083247601985931,8.950064020486556e-06
1,549,549,3.600477157306159e-06,1.0,0.0712432861328125,8.911651728553139e-06
1,550,550,4.14808437199099e-06,1.0,0.06556309014558792,8.873239436619718e-06
1,551,551,2.3823192805139115e-06,1.0,0.07220865041017532,8.8348271446863e-06
1,552,552,4.062407242599875e-06,1.0,0.07119762152433395,8.79641485275288e-06
1,553,553,5.474188583320938e-06,1.0,0.07592132687568665,8.758002560819463e-06
1,554,554,1.4257289876695722e-05,1.0,0.0726233720779419,8.719590268886043e-06
1,555,555,2.7362193577573635e-06,0.9999999403953552,0.06510861963033676,8.681177976952625e-06
1,556,556,3.7811198581039207e-06,1.0,0.0782274529337883,8.642765685019206e-06
1,557,557,5.688334567821585e-06,0.9999999403953552,0.0734155923128128,8.604353393085788e-06
1,558,558,2.926207571363193e-06,1.0,0.06916800141334534,8.565941101152369e-06
1,559,559,2.779059968816e-06,1.0,0.07092023640871048,8.527528809218951e-06
1,560,560,3.127354148091399e-06,1.0,0.07317114621400833,8.489116517285532e-06
1,561,561,2.4671560822753236e-05,1.0,0.06495203822851181,8.450704225352114e-06
1,562,562,6.11302129982505e-06,0.9999999403953552,0.06833230704069138,8.412291933418695e-06
1,563,563,5.807482466479996e-06,1.0,0.06601296365261078,8.373879641485275e-06
1,564,564,2.4903517896746052e-06,1.0,0.06875187903642654,8.335467349551856e-06
1,565,565,3.926425051758997e-06,0.9999999403953552,0.07225187867879868,8.297055057618438e-06
1,566,566,4.623932909453288e-05,1.0,0.07079070806503296,8.258642765685018e-06
1,567,567,3.5688099160324782e-06,1.0,0.06583622843027115,8.2202304737516e-06
1,568,568,2.7548448997549713e-06,1.0,0.06600209325551987,8.181818181818181e-06
1,569,569,3.6470337363425642e-06,1.0,0.06784352660179138,8.143405889884764e-06
1,570,570,3.0379551390069537e-06,1.0,0.06957359611988068,8.104993597951344e-06
1,571,571,2.2068121324991807e-05,1.0,0.06958743184804916,8.066581306017926e-06
1,572,572,2.233307668575435e-06,1.0,0.06789594143629074,8.028169014084507e-06
1,573,573,1.360623264190508e-05,0.9999999403953552,0.06407757103443146,7.989756722151089e-06
1,574,574,3.391835434740642e-06,1.0,0.07187871634960175,7.95134443021767e-06
1,575,575,2.957873903142172e-06,1.0,0.07101049274206161,7.912932138284252e-06
1,576,576,3.6395667848410085e-06,1.0,0.06311313062906265,7.87451984635083e-06
1,577,577,3.2335417472495465e-06,1.0,0.07057792693376541,7.836107554417413e-06
1,578,578,2.041456127699348e-06,1.0,0.0686580091714859,7.797695262483995e-06
1,579,579,2.067533387162257e-06,1.0,0.06981579959392548,7.759282970550576e-06
1,580,580,2.393493559793569e-06,0.9999999403953552,0.0660608634352684,7.720870678617158e-06
1,581,581,1.8570550537333474e-06,1.0,0.06451909989118576,7.682458386683739e-06
1,582,582,3.1962847515387693e-06,1.0,0.06667620688676834,7.644046094750321e-06
1,583,583,2.2221320250537246e-06,1.0,0.0696118026971817,7.6056338028169015e-06
1,584,584,1.9352858089405345e-06,1.0,0.06798458844423294,7.567221510883484e-06
1,585,585,1.8961706018671975e-06,1.0,0.0709255039691925,7.528809218950064e-06
1,586,586,3.453005774645135e-05,1.0,0.07058711349964142,7.490396927016645e-06
1,587,587,0.0216637272387743,1.0,0.06663152575492859,7.451984635083226e-06
1,588,588,4.0940581129689235e-06,1.0,0.06093180924654007,7.413572343149808e-06
1,589,589,1.9706760667759227e-06,1.0,0.0691591203212738,7.375160051216389e-06
1,590,590,2.132725285264314e-06,1.0,0.07027627527713776,7.3367477592829705e-06
1,591,591,3.304319307062542e-06,1.0,0.0722847506403923,7.298335467349552e-06
1,592,592,5.2730438255821355e-06,0.9999999403953552,0.06980111449956894,7.259923175416133e-06
1,593,593,5.42582483831211e-06,1.0,0.06996095925569534,7.221510883482714e-06
1,594,594,2.214680534962099e-06,1.0,0.06993210315704346,7.183098591549295e-06
1,595,595,1.925972810568055e-06,0.9999999403953552,0.07329907268285751,7.144686299615878e-06
1,596,596,3.1404108540300513e-06,1.0,0.07088509947061539,7.106274007682459e-06
1,597,597,2.3599673113494646e-06,1.0,0.07139994949102402,7.06786171574904e-06
1,598,598,3.902201569871977e-06,1.0,0.07336568087339401,7.029449423815622e-06
1,599,599,2.5872084279399132e-06,0.9999999403953552,0.06903629004955292,6.991037131882202e-06
1,600,600,2.568578111095121e-06,1.0,0.06392143666744232,6.952624839948784e-06
1,601,601,2.862876954168314e-06,1.0,0.066459521651268,6.914212548015365e-06
1,602,602,2.6561256163404323e-06,1.0,0.0732634887099266,6.875800256081947e-06
1,603,603,2.8032713998982217e-06,1.0,0.06113114580512047,6.837387964148528e-06
1,604,604,2.473585709594772e-06,1.0,0.0736912339925766,6.798975672215109e-06
1,605,605,2.66730239673052e-06,1.0,0.07423447072505951,6.760563380281691e-06
1,606,606,2.348790530959377e-06,1.0,0.0625455230474472,6.722151088348271e-06
1,607,607,1.4550633750332054e-05,1.0,0.061748676002025604,6.683738796414853e-06
1,608,608,3.0826652164250845e-06,1.0,0.06960414350032806,6.645326504481434e-06
1,609,609,3.5725117868423695e-06,1.0,0.06577448546886444,6.606914212548016e-06
1,610,610,3.9338574424618855e-06,1.0,0.0659148320555687,6.568501920614597e-06
1,611,611,3.2689226827642415e-06,1.0,0.06579654663801193,6.530089628681178e-06
1,612,612,6.532195129693719e-06,1.0,0.07061607390642166,6.49167733674776e-06
1,613,613,3.0826681722828653e-06,0.9999999403953552,0.07277673482894897,6.45326504481434e-06
1,614,614,4.604397872753907e-06,1.0,0.07434587925672531,6.414852752880922e-06
1,615,615,5.4632226238027215e-05,1.0,0.06630179286003113,6.376440460947503e-06
1,616,616,2.0973357095499523e-06,1.0,0.0669940933585167,6.338028169014085e-06
1,617,617,3.5706716516870074e-06,1.0,0.0642404779791832,6.299615877080666e-06
1,618,618,1.8663677110453136e-06,1.0,0.06281153857707977,6.2612035851472474e-06
1,619,619,2.088022711177473e-06,1.0,0.06816922128200531,6.222791293213828e-06
1,620,620,2.413979700577329e-06,1.0,0.06337832659482956,6.184379001280409e-06
1,621,621,2.9001269012951525e-06,1.0,0.06687335669994354,6.145966709346991e-06
1,622,622,3.1608894914825214e-06,0.9999999403953552,0.060078803449869156,6.107554417413572e-06
1,623,623,2.0917473193549085e-06,1.0,0.06777312606573105,6.069142125480154e-06
1,624,624,5.250657522992697e-06,1.0,0.0689021646976471,6.030729833546735e-06
1,625,625,0.00018177134916186333,1.0,0.07054339349269867,5.9923175416133164e-06
1,626,626,2.2668350538879167e-06,1.0,0.07234149426221848,5.953905249679897e-06
1,627,627,1.8998955511051463e-06,1.0,0.06724077463150024,5.915492957746478e-06
1,628,628,2.1029231902502943e-06,1.0,0.06876815855503082,5.87708066581306e-06
1,629,629,5.099806912767235e-06,1.0,0.06952142715454102,5.838668373879642e-06
1,630,630,1.1556756362551823e-05,1.0,0.0710148736834526,5.8002560819462235e-06
1,631,631,6.545009455294348e-06,1.0,0.06780125200748444,5.761843790012805e-06
1,632,632,2.2016420189174823e-06,1.0,0.06518975645303726,5.723431498079386e-06
1,633,633,1.8719556464930065e-06,1.0,0.06431102752685547,5.685019206145967e-06
1,634,634,1.9874394183716504e-06,1.0,0.06494234502315521,5.646606914212548e-06
1,635,635,3.0137387057038723e-06,1.0,0.05813339725136757,5.60819462227913e-06
1,636,636,0.021663852035999298,1.0,0.0671650618314743,5.569782330345711e-06
1,637,637,4.840958354179747e-06,1.0,0.06623341888189316,5.5313700384122925e-06
1,638,638,1.9778641217271797e-05,1.0,0.060453541576862335,5.492957746478874e-06
1,639,639,2.3394773052132223e-06,1.0,0.06559889763593674,5.4545454545454545e-06
1,640,640,1.972538939298829e-06,1.0,0.06143650412559509,5.416133162612036e-06
1,641,641,2.9131613246136112e-06,1.0,0.06531629711389542,5.377720870678617e-06
1,642,642,2.823756858560955e-06,1.0,0.06053280830383301,5.339308578745199e-06
1,643,643,3.432836138017592e-06,1.0,0.07089415937662125,5.30089628681178e-06
1,644,644,3.6693654692498967e-06,1.0,0.06413038074970245,5.2624839948783615e-06
1,645,645,2.0880220290564466e-06,1.0,0.06203468143939972,5.224071702944943e-06
1,646,646,4.151789653406013e-06,1.0,0.07205283641815186,5.1856594110115235e-06
1,647,647,2.4121200112858787e-06,1.0,0.05997510999441147,5.147247119078105e-06
1,648,648,6.587797997781308e-06,1.0,0.0658152624964714,5.108834827144686e-06
1,649,649,3.2577365800534608e-06,1.0,0.06305313855409622,5.070422535211268e-06
1,650,650,3.904055574821541e-06,1.0,0.06909539550542831,5.032010243277849e-06
1,651,651,3.0900998808647273e-06,1.0,0.0703401267528534,4.9935979513444305e-06
1,652,652,2.266835281261592e-06,1.0,0.06560811400413513,4.955185659411011e-06
1,653,653,2.264969907628256e-06,1.0,0.06296463310718536,4.9167733674775925e-06
1,654,654,2.9262016596476315e-06,1.0,0.06164291128516197,4.878361075544174e-06
1,655,655,0.001684760907664895,1.0,0.06274078786373138,4.839948783610755e-06
1,656,656,2.585338961580419e-06,1.0,0.07145336270332336,4.801536491677337e-06
1,657,657,4.48703758593183e-06,1.0,0.06451566517353058,4.763124199743918e-06
1,658,658,0.021662438288331032,1.0,0.06301561743021011,4.7247119078104995e-06
1,659,659,1.849603904702235e-06,1.0,0.062137193977832794,4.68629961587708e-06
1,660,660,2.8218980787642067e-06,0.9999999403953552,0.06404253840446472,4.6478873239436615e-06
